observation_date,Consumer Price Index Appliances,Consumer Price Index All Urban Consumers,Consumer Price Index Education,Consumer Price Index Fabric,Consumer Price Index Housing,Consumer Price Index Medical,Consumer Price Index Other Goods and Services,Consumer Price Index Recreation,Consumer Price Index Transportation,Mean Family Income US,Mean Family Income Midwest,Mean Family Income Northeast,Mean Family Income South,Mean Family Income West,Mean Personal Income US,Mean Personal Income Midwest,Mean Personal Income Northeast,Mean Personal Income South,Mean Personal Income West,Average Sale Price Midwest,Average Sale Price Northeast,Average Sale Price South,Average Sale Price US,Average Sale Price West
1975-01-01,71.8,52.3,,58.8,49.0,45.3,52.7,,48.0,15550.0,16130.0,16380.0,14150.0,16180.0,7704.0,7833.0,8072.0,7100.0,8119.0,41800.0,47300.0,38000.0,40900.0,42300.0
1975-02-01,72.0,52.6,,59.0,49.4,45.8,53.0,,48.3,15660.0,16266.67,16455.83,14259.17,16293.33,7748.83,7892.25,8097.25,7142.33,8170.08,42533.33,47000.0,38600.0,41466.67,42733.33
1975-03-01,72.1,52.8,,58.9,49.7,46.3,53.3,,48.7,15770.0,16403.33,16531.67,14368.33,16406.67,7793.67,7951.5,8122.5,7184.67,8221.17,43266.67,46700.0,39200.0,42033.33,43166.67
1975-04-01,72.1,53.0,,58.8,50.0,46.7,53.5,,48.8,15880.0,16540.0,16607.5,14477.5,16520.0,7838.5,8010.75,8147.75,7227.0,8272.25,44000.0,46400.0,39800.0,42600.0,43600.0
1975-05-01,72.2,53.1,,59.0,50.2,47.0,53.7,,48.9,15990.0,16676.67,16683.33,14586.67,16633.33,7883.33,8070.0,8173.0,7269.33,8323.33,43633.33,46733.33,39600.0,42466.67,43600.0
1975-06-01,72.2,53.5,,59.6,50.5,47.4,53.8,,49.4,16100.0,16813.33,16759.17,14695.83,16746.67,7928.17,8129.25,8198.25,7311.67,8374.42,43266.67,47066.67,39400.0,42333.33,43600.0
1975-07-01,72.6,54.0,,60.6,50.7,47.8,54.1,,50.2,16210.0,16950.0,16835.0,14805.0,16860.0,7973.0,8188.5,8223.5,7354.0,8425.5,42900.0,47400.0,39200.0,42200.0,43600.0
1975-08-01,72.6,54.2,,60.7,51.0,48.1,54.2,,50.6,16320.0,17086.67,16910.83,14914.17,16973.33,8017.83,8247.75,8248.75,7396.33,8476.58,43433.33,47500.0,39900.0,42933.33,44866.67
1975-09-01,72.7,54.6,,61.0,51.3,48.5,54.3,,51.4,16430.0,17223.33,16986.67,15023.33,17086.67,8062.67,8307.0,8274.0,7438.67,8527.67,43966.67,47600.0,40600.0,43666.67,46133.33
1975-10-01,73.0,54.9,,61.6,51.5,48.9,54.6,,51.7,16540.0,17360.0,17062.5,15132.5,17200.0,8107.5,8366.25,8299.25,7481.0,8578.75,44500.0,47700.0,41300.0,44400.0,47400.0
1975-11-01,73.2,55.3,,62.0,52.0,48.8,54.8,,52.4,16650.0,17496.67,17138.33,15241.67,17313.33,8152.33,8425.5,8324.5,7523.33,8629.83,44700.0,48000.0,41866.67,44933.33,48000.0
1975-12-01,73.4,55.6,,62.3,52.3,49.3,55.3,,52.6,16760.0,17633.33,17214.17,15350.83,17426.67,8197.17,8484.75,8349.75,7565.67,8680.92,44900.0,48300.0,42433.33,45466.67,48600.0
1976-01-01,73.7,55.8,,62.2,52.6,49.7,55.6,,53.0,16870.0,17770.0,17290.0,15460.0,17540.0,8242.0,8544.0,8375.0,7608.0,8732.0,45100.0,48600.0,43000.0,46000.0,49200.0
1976-02-01,74.0,55.9,,61.6,52.8,50.2,56.1,,53.3,16985.83,17858.33,17436.67,15581.67,17651.67,8295.67,8585.67,8439.67,7666.08,8782.5,46533.33,48433.33,43233.33,46600.0,50000.0
1976-03-01,74.2,56.0,,61.3,52.9,50.7,56.2,,53.8,17101.67,17946.67,17583.33,15703.33,17763.33,8349.33,8627.33,8504.33,7724.17,8833.0,47966.67,48266.67,43466.67,47200.0,50800.0
1976-04-01,74.3,56.1,,61.3,53.1,51.0,56.5,,54.0,17217.5,18035.0,17730.0,15825.0,17875.0,8403.0,8669.0,8569.0,7782.25,8883.5,49400.0,48100.0,43700.0,47800.0,51600.0
1976-05-01,74.6,56.4,,61.6,53.2,51.4,56.7,,54.3,17333.33,18123.33,17876.67,15946.67,17986.67,8456.67,8710.67,8633.67,7840.33,8934.0,48866.67,48966.67,43866.67,47900.0,51733.33
1976-06-01,74.9,56.7,,61.7,53.5,51.8,56.9,,54.8,17449.17,18211.67,18023.33,16068.33,18098.33,8510.33,8752.33,8698.33,7898.42,8984.5,48333.33,49833.33,44033.33,48000.0,51866.67
1976-07-01,75.3,57.0,,62.0,53.8,52.3,57.1,,55.1,17565.0,18300.0,18170.0,16190.0,18210.0,8564.0,8794.0,8763.0,7956.5,9035.0,47800.0,50700.0,44200.0,48100.0,52000.0
1976-08-01,75.8,57.3,,62.2,54.1,52.6,57.3,,55.4,17680.83,18388.33,18316.67,16311.67,18321.67,8617.67,8835.67,8827.67,8014.58,9085.5,49400.0,51500.0,44200.0,48833.33,52966.67
1976-09-01,76.1,57.6,,62.5,54.4,53.0,57.5,,56.0,17796.67,18476.67,18463.33,16433.33,18433.33,8671.33,8877.33,8892.33,8072.67,9136.0,51000.0,52300.0,44200.0,49566.67,53933.33
1976-10-01,76.2,57.9,,62.8,54.6,53.2,57.8,,56.6,17912.5,18565.0,18610.0,16555.0,18545.0,8725.0,8919.0,8957.0,8130.75,9186.5,52600.0,53100.0,44200.0,50300.0,54900.0
1976-11-01,76.5,58.1,,62.8,54.8,53.9,58.2,,57.0,18028.33,18653.33,18756.67,16676.67,18656.67,8778.67,8960.67,9021.67,8188.83,9237.0,52233.33,53400.0,44500.0,50733.33,55900.0
1976-12-01,76.8,58.4,,62.9,55.1,54.2,58.5,,57.3,18144.17,18741.67,18903.33,16798.33,18768.33,8832.33,9002.33,9086.33,8246.92,9287.5,51866.67,53700.0,44800.0,51166.67,56900.0
1977-01-01,77.2,58.7,,63.1,55.6,54.6,58.9,,57.8,18260.0,18830.0,19050.0,16920.0,18880.0,8886.0,9044.0,9151.0,8305.0,9338.0,51500.0,54000.0,45100.0,51600.0,57900.0
1977-02-01,77.6,59.3,,64.2,55.9,54.9,59.1,,58.2,18412.5,18985.0,19180.0,17060.83,19078.33,8933.08,9081.67,9185.17,8355.17,9408.17,52366.67,54600.0,46166.67,52500.0,59000.0
1977-03-01,77.5,59.6,,64.5,56.2,55.5,59.3,,58.7,18565.0,19140.0,19310.0,17201.67,19276.67,8980.17,9119.33,9219.33,8405.33,9478.33,53233.33,55200.0,47233.33,53400.0,60100.0
1977-04-01,77.6,60.0,,65.2,56.5,56.0,59.6,,59.0,18717.5,19295.0,19440.0,17342.5,19475.0,9027.25,9157.0,9253.5,8455.5,9548.5,54100.0,55800.0,48300.0,54300.0,61200.0
1977-05-01,78.1,60.2,,65.5,56.8,56.5,59.8,,59.1,18870.0,19450.0,19570.0,17483.33,19673.33,9074.33,9194.67,9287.67,8505.67,9618.67,54333.33,54833.33,48300.0,54200.0,61033.33
1977-06-01,78.5,60.5,,65.9,57.1,57.0,60.2,,59.1,19022.5,19605.0,19700.0,17624.17,19871.67,9121.42,9232.33,9321.83,8555.83,9688.83,54566.67,53866.67,48300.0,54100.0,60866.67
1977-07-01,79.1,60.8,,66.1,57.6,57.3,60.5,,59.0,19175.0,19760.0,19830.0,17765.0,20070.0,9168.5,9270.0,9356.0,8606.0,9759.0,54800.0,52900.0,48300.0,54000.0,60700.0
1977-08-01,79.2,61.1,,66.4,57.9,57.7,60.6,,58.9,19327.5,19915.0,19960.0,17905.83,20268.33,9215.58,9307.67,9390.17,8656.17,9829.17,56833.33,53833.33,49000.0,55166.67,62233.33
1977-09-01,79.1,61.3,,66.6,58.3,58.2,60.9,,59.1,19480.0,20070.0,20090.0,18046.67,20466.67,9262.67,9345.33,9424.33,8706.33,9899.33,58866.67,54766.67,49700.0,56333.33,63766.67
1977-10-01,79.3,61.6,,66.8,58.6,58.4,61.5,,59.3,19632.5,20225.0,20220.0,18187.5,20665.0,9309.75,9383.0,9458.5,8756.5,9969.5,60900.0,55700.0,50400.0,57500.0,65300.0
1977-11-01,79.8,62.0,,67.4,59.0,58.6,62.0,,59.5,19785.0,20380.0,20350.0,18328.33,20863.33,9356.83,9420.67,9492.67,8806.67,10039.67,60466.67,57466.67,51066.67,58100.0,65800.0
1977-12-01,80.1,62.3,,67.5,59.4,59.0,62.2,,59.8,19937.5,20535.0,20480.0,18469.17,21061.67,9403.92,9458.33,9526.83,8856.83,10109.83,60033.33,59233.33,51733.33,58700.0,66300.0
1978-01-01,80.1,62.7,,68.1,59.7,59.3,62.5,,60.1,20090.0,20690.0,20610.0,18610.0,21260.0,9451.0,9496.0,9561.0,8907.0,10180.0,59600.0,61000.0,52400.0,59300.0,66800.0
1978-02-01,79.5,63.0,,68.8,60.1,59.9,62.7,,60.2,20275.83,20874.17,20825.0,18767.5,21471.67,9506.75,9556.33,9614.25,8955.67,10245.83,60866.67,60933.33,53200.0,60066.67,67733.33
1978-03-01,79.9,63.4,,69.6,60.5,60.2,62.9,,60.3,20461.67,21058.33,21040.0,18925.0,21683.33,9562.5,9616.67,9667.5,9004.33,10311.67,62133.33,60866.67,54000.0,60833.33,68666.67
1978-04-01,80.7,63.9,,70.7,61.0,60.7,63.2,,60.4,20647.5,21242.5,21255.0,19082.5,21895.0,9618.25,9677.0,9720.75,9053.0,10377.5,63400.0,60800.0,54800.0,61600.0,69600.0
1978-05-01,81.3,64.5,,71.7,61.6,61.1,63.6,,60.7,20833.33,21426.67,21470.0,19240.0,22106.67,9674.0,9737.33,9774.0,9101.67,10443.33,64266.67,61866.67,55466.67,62233.33,69733.33
1978-06-01,81.6,65.0,,72.8,62.1,61.5,63.9,,61.1,21019.17,21610.83,21685.0,19397.5,22318.33,9729.75,9797.67,9827.25,9150.33,10509.17,65133.33,62933.33,56133.33,62866.67,69866.67
1978-07-01,81.5,65.5,,73.1,62.7,61.9,64.7,,61.6,21205.0,21795.0,21900.0,19555.0,22530.0,9785.5,9858.0,9880.5,9199.0,10575.0,66000.0,64000.0,56800.0,63500.0,70000.0
1978-08-01,81.7,65.9,,73.4,63.1,62.4,65.1,,62.0,21390.83,21979.17,22115.0,19712.5,22741.67,9841.25,9918.33,9933.75,9247.67,10640.83,66800.0,64466.67,57400.0,64466.67,72066.67
1978-09-01,81.9,66.5,,73.7,63.8,62.8,65.5,,62.6,21576.67,22163.33,22330.0,19870.0,22953.33,9897.0,9978.67,9987.0,9296.33,10706.67,67600.0,64933.33,58000.0,65433.33,74133.33
1978-10-01,82.4,67.1,,74.3,64.5,63.3,65.7,,63.3,21762.5,22347.5,22545.0,20027.5,23165.0,9952.75,10039.0,10040.25,9345.0,10772.5,68400.0,65400.0,58600.0,66400.0,76200.0
1978-11-01,82.6,67.5,,74.8,64.9,63.8,66.0,,63.9,21948.33,22531.67,22760.0,20185.0,23376.67,10008.5,10099.33,10093.5,9393.67,10838.33,67666.67,66700.0,59366.67,67033.33,76466.67
1978-12-01,82.6,67.9,,75.2,65.2,64.1,66.2,,64.5,22134.17,22715.83,22975.0,20342.5,23588.33,10064.25,10159.67,10146.75,9442.33,10904.17,66933.33,68000.0,60133.33,67666.67,76733.33
1979-01-01,83.0,68.5,,76.5,65.7,64.8,66.7,,64.6,22320.0,22900.0,23190.0,20500.0,23800.0,10120.0,10220.0,10200.0,9491.0,10970.0,66200.0,69300.0,60900.0,68300.0,77000.0
1979-02-01,83.3,69.2,,77.7,66.5,65.2,67.2,,65.2,22457.5,23020.83,23326.67,20640.83,23961.67,10193.33,10280.83,10271.67,9566.75,11056.67,69400.0,70666.67,61933.33,69666.67,78666.67
1979-03-01,83.6,69.9,,78.4,67.0,65.7,67.7,,66.4,22595.0,23141.67,23463.33,20781.67,24123.33,10266.67,10341.67,10343.33,9642.5,11143.33,72600.0,72033.33,62966.67,71033.33,80333.33
1979-04-01,84.0,70.6,,78.9,67.7,66.1,68.0,,67.8,22732.5,23262.5,23600.0,20922.5,24285.0,10340.0,10402.5,10415.0,9718.25,11230.0,75800.0,73400.0,64000.0,72400.0,82000.0
1979-05-01,84.5,71.4,,79.7,68.4,66.6,68.4,,69.1,22870.0,23383.33,23736.67,21063.33,24446.67,10413.33,10463.33,10486.67,9794.0,11316.67,75100.0,72466.67,64766.67,73000.0,83433.33
1979-06-01,84.7,72.2,,80.0,69.3,67.1,68.7,,70.5,23007.5,23504.17,23873.33,21204.17,24608.33,10486.67,10524.17,10558.33,9869.75,11403.33,74400.0,71533.33,65533.33,73600.0,84866.67
1979-07-01,84.8,73.0,,80.4,70.2,67.7,69.1,,71.7,23145.0,23625.0,24010.0,21345.0,24770.0,10560.0,10585.0,10630.0,9945.5,11490.0,73700.0,70600.0,66300.0,74200.0,86300.0
1979-08-01,85.0,73.7,,80.3,71.2,68.2,69.8,,72.7,23282.5,23745.83,24146.67,21485.83,24931.67,10633.33,10645.83,10701.67,10021.25,11576.67,74500.0,72033.33,65166.67,73700.0,86266.67
1979-09-01,85.6,74.4,,80.9,72.1,68.7,70.2,,73.5,23420.0,23866.67,24283.33,21626.67,25093.33,10706.67,10706.67,10773.33,10097.0,11663.33,75300.0,73466.67,64033.33,73200.0,86233.33
1979-10-01,86.1,75.2,,81.5,73.1,69.2,70.4,,74.0,23557.5,23987.5,24420.0,21767.5,25255.0,10780.0,10767.5,10845.0,10172.75,11750.0,76100.0,74900.0,62900.0,72700.0,86200.0
1979-11-01,86.6,76.0,,82.1,74.2,69.8,70.8,,74.7,23695.0,24108.33,24556.67,21908.33,25416.67,10853.33,10828.33,10916.67,10248.5,11836.67,75166.67,74400.0,63866.67,73000.0,86400.0
1979-12-01,87.3,76.9,,82.8,75.2,70.6,71.3,,75.8,23832.5,24229.17,24693.33,22049.17,25578.33,10926.67,10889.17,10988.33,10324.25,11923.33,74233.33,73900.0,64833.33,73300.0,86600.0
1980-01-01,88.1,78.0,,83.3,76.2,71.4,72.2,,78.0,23970.0,24350.0,24830.0,22190.0,25740.0,11000.0,10950.0,11060.0,10400.0,12010.0,73300.0,73400.0,65800.0,73600.0,86800.0
1980-02-01,88.7,79.0,,83.4,77.2,72.3,72.9,,79.8,24125.83,24480.83,24986.67,22369.17,25886.67,11075.83,11018.33,11133.33,10486.67,12081.67,73400.0,73900.0,66133.33,73866.67,87866.67
1980-03-01,89.7,80.1,,84.1,78.3,73.0,73.4,,81.8,24281.67,24611.67,25143.33,22548.33,26033.33,11151.67,11086.67,11206.67,10573.33,12153.33,73500.0,74400.0,66466.67,74133.33,88933.33
1980-04-01,90.1,80.9,,84.6,79.4,73.6,73.8,,82.2,24437.5,24742.5,25300.0,22727.5,26180.0,11227.5,11155.0,11280.0,10660.0,12225.0,73600.0,74900.0,66800.0,74400.0,90000.0
1980-05-01,90.3,81.7,,85.2,80.5,74.2,74.5,,82.8,24593.33,24873.33,25456.67,22906.67,26326.67,11303.33,11223.33,11353.33,10746.67,12296.67,73866.67,77866.67,68300.0,75433.33,89200.0
1980-06-01,90.6,82.5,,85.7,82.0,74.7,75.1,,82.7,24749.17,25004.17,25613.33,23085.83,26473.33,11379.17,11291.67,11426.67,10833.33,12368.33,74133.33,80833.33,69800.0,76466.67,88400.0
1980-07-01,90.9,82.6,,86.5,81.5,75.2,75.6,,83.1,24905.0,25135.0,25770.0,23265.0,26620.0,11455.0,11360.0,11500.0,10920.0,12440.0,74400.0,83800.0,71300.0,77500.0,87600.0
1980-08-01,91.4,83.2,,87.9,81.8,75.6,76.0,,83.7,25060.83,25265.83,25926.67,23444.17,26766.67,11530.83,11428.33,11573.33,11006.67,12511.67,75133.33,84466.67,71700.0,78333.33,90100.0
1980-09-01,92.0,83.9,,88.9,82.3,76.3,76.8,,84.6,25216.67,25396.67,26083.33,23623.33,26913.33,11606.67,11496.67,11646.67,11093.33,12583.33,75866.67,85133.33,72100.0,79166.67,92600.0
1980-10-01,92.7,84.7,,89.6,83.4,76.9,77.1,,85.3,25372.5,25527.5,26240.0,23802.5,27060.0,11682.5,11565.0,11720.0,11180.0,12655.0,76600.0,85800.0,72500.0,80000.0,95100.0
1980-11-01,93.1,85.6,,90.6,84.4,77.3,77.7,,86.1,25528.33,25658.33,26396.67,23981.67,27206.67,11758.33,11633.33,11793.33,11266.67,12726.67,80600.0,85733.33,72500.0,80300.0,94200.0
1980-12-01,93.3,86.4,,91.2,85.5,77.8,78.6,,86.8,25684.17,25789.17,26553.33,24160.83,27353.33,11834.17,11701.67,11866.67,11353.33,12798.33,84600.0,85666.67,72500.0,80600.0,93300.0
1981-01-01,93.4,87.2,,91.5,86.1,78.6,79.2,,88.5,25840.0,25920.0,26710.0,24340.0,27500.0,11910.0,11770.0,11940.0,11440.0,12870.0,88600.0,85600.0,72500.0,80900.0,92400.0
1981-02-01,93.9,88.0,,92.0,86.6,79.2,79.7,,90.7,25969.17,26041.67,26850.0,24465.83,27632.5,11976.67,11828.33,12005.0,11512.5,12939.17,86633.33,88766.67,73633.33,82033.33,93966.67
1981-03-01,94.3,88.6,,92.5,87.1,79.9,80.3,,91.8,26098.33,26163.33,26990.0,24591.67,27765.0,12043.33,11886.67,12070.0,11585.0,13008.33,84666.67,91933.33,74766.67,83166.67,95533.33
1981-04-01,94.7,89.1,,92.6,87.8,80.7,80.9,,91.7,26227.5,26285.0,27130.0,24717.5,27897.5,12110.0,11945.0,12135.0,11657.5,13077.5,82700.0,95100.0,75900.0,84300.0,97100.0
1981-05-01,94.8,89.7,,92.7,88.8,81.4,81.9,,92.2,26356.67,26406.67,27270.0,24843.33,28030.0,12176.67,12003.33,12200.0,11730.0,13146.67,81433.33,91400.0,76533.33,84133.33,97200.0
1981-06-01,95.0,90.5,,93.1,89.8,82.3,82.5,,92.7,26485.83,26528.33,27410.0,24969.17,28162.5,12243.33,12061.67,12265.0,11802.5,13215.83,80166.67,87700.0,77166.67,83966.67,97300.0
1981-07-01,95.4,91.5,,93.8,91.3,83.4,83.0,,93.5,26615.0,26650.0,27550.0,25095.0,28295.0,12310.0,12120.0,12330.0,11875.0,13285.0,78900.0,84000.0,77800.0,83800.0,97400.0
1981-08-01,95.9,92.2,,94.3,92.2,84.3,83.5,,93.9,26744.17,26771.67,27690.0,25220.83,28427.5,12376.67,12178.33,12395.0,11947.5,13354.17,78866.67,85033.33,77733.33,83766.67,97400.0
1981-09-01,96.1,93.1,,94.7,93.4,85.1,84.5,,94.6,26873.33,26893.33,27830.0,25346.67,28560.0,12443.33,12236.67,12460.0,12020.0,13423.33,78833.33,86066.67,77666.67,83733.33,97400.0
1981-10-01,96.4,93.4,,94.8,93.4,85.9,85.3,,95.5,27002.5,27015.0,27970.0,25472.5,28692.5,12510.0,12295.0,12525.0,12092.5,13492.5,78800.0,87100.0,77600.0,83700.0,97400.0
1981-11-01,96.4,93.8,,95.0,93.8,86.8,85.7,,96.2,27131.67,27136.67,28110.0,25598.33,28825.0,12576.67,12353.33,12590.0,12165.0,13561.67,81233.33,84533.33,77066.67,82866.67,95633.33
1981-12-01,96.7,94.1,,95.2,94.1,87.5,86.3,,96.4,27260.83,27258.33,28250.0,25724.17,28957.5,12643.33,12411.67,12655.0,12237.5,13630.83,83666.67,81966.67,76533.33,82033.33,93866.67
1982-01-01,96.7,94.4,,95.5,94.4,88.2,86.9,,96.7,27390.0,27380.0,28390.0,25850.0,29090.0,12710.0,12470.0,12720.0,12310.0,13700.0,86100.0,79400.0,76000.0,81200.0,92100.0
1982-02-01,97.0,94.7,,96.2,94.7,88.8,87.7,,96.2,27494.17,27455.83,28550.0,25960.83,29159.17,12764.17,12514.17,12790.83,12358.33,13759.17,85466.67,84166.67,77266.67,82700.0,93500.0
1982-03-01,97.3,94.7,,96.1,94.6,89.6,88.6,,95.8,27598.33,27531.67,28710.0,26071.67,29228.33,12818.33,12558.33,12861.67,12406.67,13818.33,84833.33,88933.33,78533.33,84200.0,94900.0
1982-04-01,97.5,95.0,,96.3,95.4,90.5,89.3,,94.5,27702.5,27607.5,28870.0,26182.5,29297.5,12872.5,12602.5,12932.5,12455.0,13877.5,84200.0,93700.0,79800.0,85700.0,96300.0
1982-05-01,97.6,95.9,,97.1,96.7,91.3,89.9,,95.1,27806.67,27683.33,29030.0,26293.33,29366.67,12926.67,12646.67,13003.33,12503.33,13936.67,84766.67,92866.67,79733.33,85100.0,93700.0
1982-06-01,97.7,97.0,,98.0,97.7,92.2,90.4,,97.2,27910.83,27759.17,29190.0,26404.17,29435.83,12980.83,12690.83,13074.17,12551.67,13995.83,85333.33,92033.33,79666.67,84500.0,91100.0
1982-07-01,98.1,97.5,,98.1,98.1,93.0,91.1,,98.1,28015.0,27835.0,29350.0,26515.0,29505.0,13035.0,12735.0,13145.0,12600.0,14055.0,85900.0,91200.0,79600.0,83900.0,88500.0
1982-08-01,98.1,97.7,,97.9,98.4,93.9,91.6,,98.2,28119.17,27910.83,29510.0,26625.83,29574.17,13089.17,12779.17,13215.83,12648.33,14114.17,89033.33,90866.67,78900.0,84133.33,90200.0
1982-09-01,98.1,97.7,,98.0,98.2,94.7,92.8,,98.0,28223.33,27986.67,29670.0,26736.67,29643.33,13143.33,12823.33,13286.67,12696.67,14173.33,92166.67,90533.33,78200.0,84366.67,91900.0
1982-10-01,98.3,98.1,,98.1,98.6,95.5,94.3,,98.2,28327.5,28062.5,29830.0,26847.5,29712.5,13197.5,12867.5,13357.5,12745.0,14232.5,95300.0,90200.0,77500.0,84600.0,93600.0
1982-11-01,98.3,98.0,,98.2,98.3,96.5,95.5,,98.2,28431.67,28138.33,29990.0,26958.33,29781.67,13251.67,12911.67,13428.33,12793.33,14291.67,96566.67,90733.33,78300.0,85300.0,93600.0
1982-12-01,98.2,97.7,,98.1,97.5,97.2,96.7,,97.7,28535.83,28214.17,30150.0,27069.17,29850.83,13305.83,12955.83,13499.17,12841.67,14350.83,97833.33,91266.67,79100.0,86000.0,93600.0
1983-01-01,98.6,97.9,,98.0,98.0,97.9,97.9,,97.6,28640.0,28290.0,30310.0,27180.0,29920.0,13360.0,13000.0,13570.0,12890.0,14410.0,99100.0,91800.0,79900.0,86700.0,93600.0
1983-02-01,99.1,98.0,,98.2,98.2,98.8,98.7,,96.9,28840.83,28451.67,30524.17,27377.5,30165.83,13447.5,13068.33,13668.33,12980.83,14504.17,98666.67,92300.0,80833.33,87500.0,94166.67
1983-03-01,99.1,98.1,,98.8,98.3,99.0,99.0,,96.5,29041.67,28613.33,30738.33,27575.0,30411.67,13535.0,13136.67,13766.67,13071.67,14598.33,98233.33,92800.0,81766.67,88300.0,94733.33
1983-04-01,99.3,98.8,,99.2,98.9,99.4,99.7,,97.8,29242.5,28775.0,30952.5,27772.5,30657.5,13622.5,13205.0,13865.0,13162.5,14692.5,97800.0,93300.0,82700.0,89100.0,95300.0
1983-05-01,99.9,99.2,,99.5,99.1,99.9,100.0,,98.6,29443.33,28936.67,31166.67,27970.0,30903.33,13710.0,13273.33,13963.33,13253.33,14786.67,98400.0,95066.67,83200.0,90233.33,98000.0
1983-06-01,100.3,99.4,,99.6,99.3,100.4,100.6,,99.0,29644.17,29098.33,31380.83,28167.5,31149.17,13797.5,13341.67,14061.67,13344.17,14880.83,99000.0,96833.33,83700.0,91366.67,100700.0
1983-07-01,100.9,99.8,,99.6,99.7,100.8,101.8,,99.6,29845.0,29260.0,31595.0,28365.0,31395.0,13885.0,13410.0,14160.0,13435.0,14975.0,99600.0,98600.0,84200.0,92500.0,103400.0
1983-08-01,101.0,100.1,,99.6,99.8,101.4,102.5,,100.4,30045.83,29421.67,31809.17,28562.5,31640.83,13972.5,13478.33,14258.33,13525.83,15069.17,97666.67,99733.33,84366.67,91933.33,101566.67
1983-09-01,100.8,100.4,,100.0,100.1,101.8,102.5,,100.7,30246.67,29583.33,32023.33,28760.0,31886.67,14060.0,13546.67,14356.67,13616.67,15163.33,95733.33,100866.67,84533.33,91366.67,99733.33
1983-10-01,100.6,100.8,,100.3,100.4,102.3,103.3,,101.1,30447.5,29745.0,32237.5,28957.5,32132.5,14147.5,13615.0,14455.0,13707.5,15257.5,93800.0,102000.0,84700.0,90800.0,97900.0
1983-11-01,100.9,101.1,,100.3,100.8,102.8,104.0,,101.5,30648.33,29906.67,32451.67,29155.0,32378.33,14235.0,13683.33,14553.33,13798.33,15351.67,95633.33,100933.33,85300.0,92100.0,100600.0
1983-12-01,101.1,101.4,,100.6,101.0,103.4,104.4,,101.5,30849.17,30068.33,32665.83,29352.5,32624.17,14322.5,13751.67,14651.67,13889.17,15445.83,97466.67,99866.67,85900.0,93400.0,103300.0
1984-01-01,101.5,102.1,,101.9,101.5,104.0,105.2,,102.0,31050.0,30230.0,32880.0,29550.0,32870.0,14410.0,13820.0,14750.0,13980.0,15540.0,99300.0,98800.0,86500.0,94700.0,106000.0
1984-02-01,101.2,102.6,,102.5,102.1,105.0,105.7,,102.2,31207.5,30384.17,33120.83,29635.83,33070.0,14485.83,13890.83,14860.0,14023.33,15638.33,102733.33,104166.67,86133.33,96200.0,107333.33
1984-03-01,101.3,102.9,,102.8,102.3,105.2,106.2,,102.9,31365.0,30538.33,33361.67,29721.67,33270.0,14561.67,13961.67,14970.0,14066.67,15736.67,106166.67,109533.33,85766.67,97700.0,108666.67
1984-04-01,101.2,103.3,,102.8,102.9,105.8,106.6,,103.3,31522.5,30692.5,33602.5,29807.5,33470.0,14637.5,14032.5,15080.0,14110.0,15835.0,109600.0,114900.0,85400.0,99200.0,110000.0
1984-05-01,101.4,103.5,,102.6,103.1,106.2,106.9,,103.7,31680.0,30846.67,33843.33,29893.33,33670.0,14713.33,14103.33,15190.0,14153.33,15933.33,110966.67,112900.0,85333.33,98966.67,109733.33
1984-06-01,101.3,103.7,,103.0,103.3,106.7,107.6,,103.9,31837.5,31000.83,34084.17,29979.17,33870.0,14789.17,14174.17,15300.0,14196.67,16031.67,112333.33,110900.0,85266.67,98733.33,109466.67
1984-07-01,101.9,104.1,,103.2,103.9,107.2,108.5,,103.7,31995.0,31155.0,34325.0,30065.0,34070.0,14865.0,14245.0,15410.0,14240.0,16130.0,113700.0,108900.0,85200.0,98500.0,109200.0
1984-08-01,102.5,104.4,,103.8,104.2,107.7,108.9,,103.8,32152.5,31309.17,34565.83,30150.83,34270.0,14940.83,14315.83,15520.0,14283.33,16228.33,111900.0,108300.0,85233.33,98266.67,110000.0
1984-09-01,102.7,104.7,,103.7,104.7,108.1,109.6,,104.1,32310.0,31463.33,34806.67,30236.67,34470.0,15016.67,14386.67,15630.0,14326.67,16326.67,110100.0,107700.0,85266.67,98033.33,110800.0
1984-10-01,103.0,105.1,,103.9,104.9,108.7,110.0,,104.8,32467.5,31617.5,35047.5,30322.5,34670.0,15092.5,14457.5,15740.0,14370.0,16425.0,108300.0,107100.0,85300.0,97800.0,111600.0
1984-11-01,103.0,105.3,,104.0,105.1,109.3,110.4,,104.9,32625.0,31771.67,35288.33,30408.33,34870.0,15168.33,14528.33,15850.0,14413.33,16523.33,105500.0,109133.33,85800.0,98033.33,112000.0
1984-12-01,103.1,105.5,,104.4,105.3,109.8,110.8,,104.7,32782.5,31925.83,35529.17,30494.17,35070.0,15244.17,14599.17,15960.0,14456.67,16621.67,102700.0,111166.67,86300.0,98266.67,112400.0
1985-01-01,103.2,105.7,,104.5,105.5,110.2,111.7,,105.1,32940.0,32080.0,35770.0,30580.0,35270.0,15320.0,14670.0,16070.0,14500.0,16720.0,99900.0,113200.0,86800.0,98500.0,112800.0
1985-02-01,104.1,106.3,,105.0,106.0,110.8,112.4,,105.6,33105.0,32230.83,35963.33,30758.33,35397.5,15390.83,14735.83,16161.67,14567.5,16780.83,97733.33,114833.33,87766.67,99166.67,112866.67
